NTD_ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Average Typical Weekday,4:45 AM,6:00 PM,,,,25,"2,583","2,583",0,,65,65,0,,,,,,,,,167,,,"9,916",252,,,,,,
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Average Typical Saturday,5:45 AM,5:45 PM,,,,1,137,137,0,,3,3,0,,,,,,,,,4,,,269,3,,,,,,
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Average Typical Sunday,,,,,,1,46,46,0,,1,1,0,,,,,,,,,2,,,42,3,,,,,,
80005,City of Colorado Springs,Full Reporter,,Urban,VP,DO,Annual Total,,,26,41,,,"651,566","651,566",0,,"16,505","16,505",0,0,0,,,,,,,"42,091",,,"2,499,775",,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Average Weekday - AM Peak,4:15 AM,9:21 AM,,,12,39,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Average Weekday - Midday,9:21 AM,3:30 PM,,,11,37,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Average Weekday - PM Peak,3:30 PM,6:30 PM,,,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Average Weekday - Other,,,,,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Average Typical Weekday,3:15 AM,2:04 AM,,,13,39,"16,090","15,810",280,"16,002",473,457,16,,,"4,688","4,580",108,145,140,5,"29,446",,,"363,146",255,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Average Typical Saturday,3:15 AM,2:34 AM,,,11,37,"15,856","15,597",259,"15,786",462,448,14,,,"4,560","4,463",97,140,135,5,"20,324",,,"269,492",52,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Average Typical Sunday,3:15 AM,2:04 AM,,,13,41,"10,865","10,694",171,"10,824",314,305,9,,,"3,084","3,022",62,94,90,4,"19,757",,,"251,898",58,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,CR,PT,Annual Total,,,44,66,,,"5,557,528","5,462,832","94,696","5,529,182","162,783","157,620","5,163",,,"1,611,366","1,575,355","36,011","49,751","47,976","1,775","9,711,377",,,"121,331,394",0,0,,0,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:30 AM,10:30 PM,,,,441,"51,474","40,696","10,778",,"3,453","2,549",904,,,,,,,,,"4,294",,,"37,354",255,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Average Typical Saturday,5:00 AM,10:00 PM,,,,211,"15,233","12,686","2,547",,"1,050",776,274,,,,,,,,,961,,,"9,351",52,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Average Typical Sunday,5:15 AM,10:00 PM,,,,206,"14,864","12,291","2,573",,951,692,259,,,,,,,,,819,,,"8,999",58,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,DR,PT,Annual Total,,,441,456,,,"14,533,660","11,546,344","2,987,316",,"974,701","718,803","255,898",,,,,,,,,"1,179,015","725,860",,"10,384,133",,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,58,160,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Average Weekday - Midday,9:00 AM,4:00 PM,,,51,136,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Average Weekday - PM Peak,4:00 PM,6:00 PM,,,59,157,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Average Weekday - Other,,,,,31,75,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Average Typical Weekday,3:48 AM,2:13 AM,,,59,160,"45,054","42,965","2,089","43,753","2,945","2,417",528,,,"19,362","18,652",710,"1,164",971,193,"80,695",,,"594,364",255,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Average Typical Saturday,3:52 AM,3:26 AM,,,41,91,"31,044","29,749","1,295","30,295","1,848","1,735",113,,,"15,761","15,319",442,856,818,38,"42,261",,,"286,968",52,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Average Typical Sunday,3:52 AM,2:13 AM,,,41,91,"27,016","25,844","1,172","26,318","1,676","1,567",109,,,"13,299","12,903",396,771,735,36,"31,215",,,"203,134",58,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,LR,DO,Annual Total,,,160,186,,,"14,721,952","14,053,945","668,007","14,258,936","947,231","797,784","149,447",,,"6,545,580","6,311,654","233,926","387,118","333,805","53,313","24,585,300",,,"178,266,835",0,0,,0,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,4:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Average Typical Weekday,3:30 AM,2:45 AM,,,,479,"84,091","67,796","16,295","68,136","5,754","5,116",638,,,,,,,,,"157,241",,,"742,677",255,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,3:33 AM,2:40 AM,,,,174,"40,312","36,465","3,847","36,648","2,896","2,727",169,,,,,,,,,"79,732",,,"328,546",52,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,3:33 AM,2:40 AM,,,,152,"31,687","28,321","3,366","28,463","2,345","2,207",138,,,,,,,,,"59,235",,,"266,625",58,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,DO,Annual Total,,,483,592,,,"25,377,271","20,985,597","4,391,674","20,931,374","1,775,365","1,596,826","178,539",,,,,,,,,"47,678,178",,,"221,931,298",,,,,,,"2,286.0"
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,5:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,4:00 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Average Typical Weekday,4:00 AM,2:00 AM,,,,350,"58,067","48,339","9,728","48,419","4,497","4,025",472,,,,,,,,,"71,993",,,"277,078",255,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Average Typical Saturday,3:00 AM,3:00 AM,,,,173,"31,458","27,724","3,734","27,752","2,456","2,311",145,,,,,,,,,"39,846",,,"155,233",52,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Average Typical Sunday,3:00 AM,3:00 AM,,,,126,"22,720","20,120","2,600","20,141","1,803","1,698",105,,,,,,,,,"27,989",,,"109,955",58,,,,,,
80006,Denver Regional Transportation District,Full Reporter,,Urban,MB,PT,Annual Total,,,355,447,,,"17,760,468","14,935,041","2,825,427","14,958,060","1,378,925","1,245,067","133,858",,,,,,,,,"22,053,606",,,"85,104,250",,,,,,,"1,414.0"
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,6:30 PM,,,,11,"1,213","1,137",76,,83,78,5,,,,,,,,,204,,,917,255,0,,0,,,
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:00 AM,6:30 PM,,,,6,472,441,31,,33,31,2,,,,,,,,,85,,,361,52,0,,0,,,
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
80007,City of Pueblo,Full Reporter,,Urban,DR,PT,Annual Total,,,11,13,,,"333,722","312,826","20,896",,"22,881","21,433","1,448",0,0,,,,,,,"56,442","56,442",0,"252,607",,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:30 AM,8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,8:30 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00 AM,6:30 PM,,,,13,"1,882","1,840",42,"1,852",135,131,4,,,,,,,,,"2,640",,,"10,507",255,0,,0,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:00 AM,6:30 PM,,,,10,"1,405","1,377",28,"1,390",101,98,3,,,,,,,,,"1,878",,,"6,967",52,0,,0,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:00 AM,10:00 PM,,,,3,305,302,3,302,18,18,0,,,,,,,,,"2,336",,,"4,439",2,0,,0,,,
80007,City of Pueblo,Full Reporter,,Urban,MB,DO,Annual Total,,,13,17,,,"553,586","541,407","12,179","545,143","39,713","38,442","1,271",0,0,,,,,,,"775,512",,,"3,054,973",,,,,,,117.3
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:40 AM,10:00 PM,,,,9,"1,010",921,89,,108,100,8,,,,,,,,,241,,,743,254,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Average Typical Saturday,7:41 AM,10:00 PM,,,,4,348,309,39,,42,38,4,,,,,,,,,67,,,180,52,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,DR,PT,Annual Total,,,11,11,,,"275,696","251,117","24,579",,"29,784","27,506","2,278",,,,,,,,,"65,182","65,182",,"198,907",,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:40 AM,10:00 PM,,,,9,"1,321","1,239",82,"1,331",103,98,5,,,,,,,,,813,,,"3,674",254,,,1,Snow Storm,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:40 AM,10:00 PM,,,,8,995,943,52,996,72,70,2,,,,,,,,,362,,,"1,171",52,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,,Urban,MB,DO,Annual Total,,,11,15,,,"387,274","363,486","23,788","389,866","29,920","28,715","1,205",,,,,,,,,"225,141",,,"945,088",,,,,,,76.0
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:46 AM,7:54 PM,,,,8,864,796,68,,78,70,8,,,,,,,,,155,,,543,252,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Average Typical Saturday,9:28 AM,6:13 PM,,,,5,317,287,30,,29,26,3,,,,,,,,,56,,,182,52,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,DR,DO,Annual Total,,,11,11,,,"233,558","214,880","18,678",,"21,033","19,104","1,929",,,,,,,,,"41,918","41,918",0,"145,777",,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,10:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:35 AM,9:45 PM,,,,21,"2,713","2,577",136,"2,689",199,186,13,,,,,,,,,"5,799",,,"11,900",251,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,9:36 AM,6:20 PM,,,,8,829,798,31,807,60,57,3,,,,,,,,,"1,795",,,"3,993",52,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,,Urban,MB,DO,Annual Total,,,21,24,,,"717,051","686,258","30,793","719,663","53,705","50,193","3,512",0,0,,,,,,,"1,556,774",,,"3,156,353",,,,,,,117.0
80010,"Greeley, City Of",Reduced Reporter,,Urban,DR,DO,Annual Total,,,7,,,,,"136,115",,,,"12,021",,,,,,,,,,"21,501",,,,,,,,,,
80010,"Greeley, City Of",Reduced Reporter,,Urban,MB,DO,Annual Total,,,14,,,,,"549,800",,,,"41,956",,,,,,,,,,"807,836",,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Average Typical Weekday,7:00 AM,4:00 PM,,,,2,114,69,45,,9,6,3,,,,,,,,,34,,,360,232,0,,0,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DR,PT,Annual Total,,,2,3,,,"26,393","15,937","10,456",,"2,133","1,427",706,0,0,,,,,,,"7,970",,,"83,466",,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,DT,PT,Annual Total,,,13,13,,,,"211,795",,,,"16,668",,,,,,,,,,"30,885","30,885",0,"143,524",365,0,,0,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:45 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,12:00 PM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,12:00 PM,7:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:04 AM,10:55 PM,,,,32,"4,746","4,335",411,"4,343",347,329,18,,,,,,,,,"10,589",,,"32,009",261,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:53 AM,10:55 PM,,,,24,"2,760","2,598",162,"2,604",208,202,6,,,,,,,,,"3,495",,,"12,260",52,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Average Typical Sunday,7:35 AM,7:30 PM,,,,7,659,592,67,593,57,54,3,,,,,,,,,"1,062",,,"2,704",52,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,DO,Annual Total,,,32,49,,,"1,416,603","1,297,299","119,304","1,298,856","104,434","99,225","5,209",97,0,,,,,,,"3,000,665",,,"9,132,496",,,,,,,212.3
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,,7:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Average Typical Weekday,6:55 AM,7:11 PM,,,,1,236,187,49,188,15,14,1,,,,,,,,,95,,,360,158,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Average Typical Saturday,10:09 AM,3:03 AM,,,,2,198,146,52,146,9,8,1,,,,,,,,,72,,,247,52,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,MB,PT,Annual Total,,,2,3,,,"47,544","37,165","10,379","37,245","2,922","2,660",262,0,0,,,,,,,"18,752",,,"69,679",,,,,,,20.7
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Average Weekday - AM Peak,6:23 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Average Weekday - Midday,12:00 PM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Average Weekday - PM Peak,12:00 PM,7:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Average Typical Weekday,4:53 AM,12:32 AM,,,,6,"1,014",958,56,960,95,93,2,,,,,,,,,"4,594",,,"11,421",261,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Average Typical Saturday,5:38 AM,12:22 AM,,,,6,"1,012",984,28,986,98,97,1,,,,,,,,,"3,507",,,"9,097",52,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Average Typical Sunday,7:53 AM,7:36 PM,,,,2,262,251,11,251,25,24,1,,,,,,,,,"1,231",,,"3,190",52,,,,,,
80011,City of Fort Collins,Full Reporter,,Urban,RB,DO,Annual Total,,,6,8,,,"330,911","314,202","16,709","314,943","31,320","30,575",745,50,0,,,,,,,"1,445,344",,,"3,619,910",,,,,,0.0,
80012,Great Falls Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
